3D_003,24
"Filename","C:\MitakaPF_Data\V2_inject_20220817\V2_inject_S1.CSV"
"Measurment Method","3-D Cross SectionPrecise measurement"
"No. of Points in X direction",140
"No. of Points in Y direction",104
"Max. Value in X direction",103.20600
"Min. Value in X direction",75.60480
"Max. Value in Y direction",84.10440
"Min. Value in Y direction",63.50430
"Max. Value in Z direction",3.66162
"Min. Value in Z direction",1.60991
"Average in Z direction",2.36089
"Data Name","Index"
"Measuring Pitch","X : ",0.20000 ,"Y : ",0.20000
"Stage Pitch","X component: ",0.20000 ,"Y component: ",0.00000
"Measuring Range","X : ",13.80060 ,"Y : ",20.60010
"AF Gain",2
"AF Sensor","Select"
"Z Magnification",1.0
"Object Lens Magnification","LM100X"
"Laser Offset Value",""
"One/Both Side(s) Code","Both"

"X","Y","Z"
88.40550,74.90420,2.04622
88.60550,74.90420,2.04034
88.80550,74.90420,2.03547
89.00540,74.90420,2.03160
89.20410,74.90420,2.02880
89.40510,74.90430,2.02702
89.40500,74.90430,2.02702
89.60560,74.90430,2.02619
89.80580,74.90430,2.02651
90.00580,74.90430,2.02782
90.20600,74.90430,2.03019
90.40620,74.90430,2.03360
90.60600,74.90430,2.03796
90.80600,74.90430,2.04338
91.00600,74.90430,2.04974
91.20610,74.90430,2.05714
91.40470,74.90430,2.06542
91.60470,74.90430,2.07472
91.80450,74.90430,2.08504
92.00520,74.90430,2.09624
92.20490,74.90430,2.10846
92.40500,74.90430,2.12148
92.60490,74.90430,2.13547
92.80490,74.90430,2.15029
93.00490,74.90430,2.16597
93.20490,74.90430,2.18241
93.40490,74.90430,2.19973
93.60490,74.90430,2.21779
93.80490,74.90430,2.23666
94.00490,74.90430,2.25611
94.20490,74.90420,2.27637
94.40500,74.90430,2.29727
94.60500,74.90430,2.31882
94.80490,74.90430,2.34092
95.00490,74.90430,2.36361
95.20500,74.90430,2.38682
95.40500,74.90420,2.41047
95.60500,74.90430,2.43465
95.80500,74.90430,2.45922
96.00500,74.90430,2.48401
96.20510,74.90430,2.50935
96.40500,74.90430,2.53484
96.60500,74.90430,2.56060
96.80500,74.90430,2.58649
97.00500,74.90430,2.61250
97.20500,74.90430,2.63861
97.40500,74.90430,2.66470
97.60510,74.90430,2.69071
97.80510,74.90430,2.71666
98.00510,74.90430,2.74241
98.20520,74.90430,2.76789
98.40510,74.90430,2.79305
98.60510,74.90430,2.81781
98.80510,74.90430,2.84210
99.00510,74.90430,2.86585
99.20510,74.90430,2.88892
99.40520,74.90430,2.91130
99.60520,74.90430,2.93273
99.80520,74.90430,2.95338
100.00520,74.90430,2.97296
100.20520,74.90430,2.99123
100.40520,74.90430,3.00824
100.60530,74.90430,3.02395
100.80520,74.90430,3.03793
101.00510,74.90430,3.05033
101.20460,74.90430,3.06077
101.40500,74.90430,3.06935
101.60510,74.90430,3.07561
101.80510,74.90430,3.07959
102.00590,74.90430,3.08103
102.20570,74.90430,3.07964
102.40520,74.90430,3.07540
102.60540,74.90430,3.06782
102.80540,74.90430,3.05676
103.00550,74.90430,3.04195
103.20550,74.90430,3.02318
75.60510,75.10430,3.16193
75.80500,75.10430,3.18115
76.00490,75.10430,3.19380
76.20570,75.10430,3.20385
76.40520,75.10430,3.21060
76.60380,75.10430,3.21411
76.80450,75.10430,3.21455
77.00530,75.10430,3.21218
77.20550,75.10430,3.20710
77.40570,75.10430,3.19952
77.60530,75.10430,3.18970
77.80500,75.10430,3.17779
78.00490,75.10430,3.16384
78.20500,75.10430,3.14829
78.40500,75.10430,3.13098
78.60500,75.10430,3.11215
78.80490,75.10430,3.09194
79.00510,75.10430,3.07055
79.20510,75.10430,3.04805
79.40520,75.10430,3.02451
79.60520,75.10430,3.00010
79.80520,75.10430,2.97483
80.00520,75.10430,2.94890
80.20520,75.10430,2.92237
80.40520,75.10430,2.89529
80.60510,75.10430,2.86776
80.80510,75.10430,2.83989
81.00510,75.10430,2.81167
81.20520,75.10430,2.78329
81.40520,75.10430,2.75474
81.60520,75.10430,2.72637
81.80520,75.10430,2.69746
82.00520,75.10430,2.66884
82.20520,75.10430,2.64035
82.40510,75.10430,2.61202
82.60510,75.10430,2.58387
82.80520,75.10430,2.55597
83.00520,75.10430,2.52833
83.20520,75.10430,2.50112
83.40520,75.10430,2.47426
83.60520,75.10430,2.44780
83.80520,75.10430,2.42188
84.00520,75.10430,2.39646
84.20520,75.10430,2.37167
84.40520,75.10430,2.34739
84.60520,75.10430,2.32381
84.80510,75.10430,2.30083
85.00510,75.10430,2.27844
85.20520,75.10430,2.25693
85.40510,75.10430,2.23615
85.60520,75.10430,2.21605
85.80520,75.10430,2.19691
86.00510,75.10430,2.17847
86.20510,75.10430,2.16094
86.40510,75.10430,2.14430
86.60510,75.10430,2.12857
86.80510,75.10430,2.11367
87.00510,75.10430,2.09974
87.20510,75.10430,2.08679
87.40510,75.10430,2.07482
87.60570,75.10430,2.06375
87.80570,75.10430,2.05368
88.00550,75.10430,2.04471
88.20540,75.10430,2.03666
88.40530,75.10430,2.02973
88.60540,75.10430,2.02378
88.80530,75.10430,2.01885
89.00540,75.10430,2.01497
89.20540,75.10430,2.01213
89.40520,75.10430,2.01031
89.40500,75.10430,2.01031
89.60550,75.10430,2.00957
89.80580,75.10430,2.00984
90.00580,75.10430,2.01120
90.20590,75.10430,2.01358
90.40610,75.10430,2.01704
90.60480,75.10430,2.02146
90.80480,75.10430,2.02693
91.00600,75.10430,2.03347
91.20480,75.10430,2.04091
91.40480,75.10430,2.04936
91.60470,75.10430,2.05885
91.80450,75.10430,2.06926
92.00510,75.10430,2.08067
92.20490,75.10430,2.09305
92.40480,75.10430,2.10630
92.60500,75.10430,2.12042
92.80490,75.10430,2.13544
93.00490,75.10430,2.15136
93.20490,75.10430,2.16808
93.40490,75.10430,2.18558
93.60490,75.10430,2.20396
93.80490,75.10430,2.22305
94.00490,75.10430,2.24284
94.20490,75.10430,2.26336
94.40490,75.10430,2.28457
94.60500,75.10430,2.30642
94.80490,75.10430,2.32882
95.00490,75.10430,2.35185
95.20490,75.10430,2.37542
95.40500,75.10430,2.39948
95.60500,75.10430,2.42391
95.80500,75.10430,2.44883
96.00500,75.10430,2.47415
96.20510,75.10430,2.49980
96.40500,75.10430,2.52567
96.60500,75.10430,2.55179
96.80500,75.10430,2.57809
97.00500,75.10430,2.60450
97.20500,75.10430,2.63097
97.40500,75.10430,2.65751
97.60500,75.10430,2.68396
97.80510,75.10430,2.71030
98.00510,75.10430,2.73650
98.20520,75.10430,2.76242
98.40510,75.10430,2.78800
98.60510,75.10430,2.81317
98.80510,75.10430,2.83790
99.00510,75.10430,2.86209
99.20510,75.10430,2.88562
99.40510,75.10430,2.90837
99.60520,75.10430,2.93028
99.80520,75.10430,2.95132
100.00520,75.10430,2.97130
100.20520,75.10430,2.98992
100.40520,75.10430,3.00741
100.60520,75.10430,3.02351
100.80520,75.10430,3.03796
101.00500,75.10430,3.05073
101.20560,75.10430,3.06147
101.40630,75.10430,3.07052
101.60510,75.10430,3.07716
101.80590,75.10430,3.08145
102.00600,75.10430,3.08317
102.20610,75.10430,3.08223
102.40520,75.10430,3.07826
102.60530,75.10430,3.07103
102.80530,75.10430,3.06027
103.00550,75.10430,3.04582
103.20550,75.10430,3.02730
75.60510,75.30430,3.16632
75.80490,75.30430,3.18538
76.00500,75.30430,3.19766
76.20550,75.30430,3.20739
76.40520,75.30430,3.21380
76.60430,75.30430,3.21697
76.80450,75.30430,3.21710
77.00530,75.30430,3.21432
77.20530,75.30430,3.20881
77.40570,75.30430,3.20090
77.60530,75.30430,3.19073
77.80500,75.30430,3.17842
78.00490,75.30430,3.16412
78.20500,75.30430,3.14809
78.40500,75.30430,3.13031
78.60500,75.30430,3.11118
78.80490,75.30430,3.09061
79.00510,75.30430,3.06877
79.20510,75.30430,3.04580
79.40520,75.30430,3.02188
79.60520,75.30430,2.99698
79.80520,75.30430,2.97137
80.00520,75.30430,2.94499
80.20520,75.30430,2.91800
80.40510,75.30430,2.89052
80.60510,75.30430,2.86256
80.80510,75.30430,2.83428
81.00510,75.30430,2.80566
81.20520,75.30430,2.77686
81.40520,75.30430,2.74785
81.60520,75.30430,2.71880
81.80520,75.30430,2.68979
82.00520,75.30430,2.66071
82.20520,75.30430,2.63179
82.40510,75.30430,2.60313
82.60510,75.30430,2.57458
82.80520,75.30430,2.54626
83.00510,75.30430,2.51828
83.20520,75.30430,2.49064
83.40520,75.30430,2.46341
83.60520,75.30430,2.43666
83.80520,75.30430,2.41039
84.00530,75.30430,2.38463
84.20520,75.30430,2.35949
84.40520,75.30430,2.33488
84.60520,75.30430,2.31092
84.80510,75.30430,2.28775
85.00510,75.30430,2.26507
85.20510,75.30430,2.24322
85.40510,75.30430,2.22222
85.60520,75.30430,2.20183
85.80520,75.30430,2.18247
86.00510,75.30430,2.16378
86.20510,75.30430,2.14604
86.40510,75.30430,2.12921
86.60510,75.30430,2.11321
86.80510,75.30430,2.09823
87.00510,75.30430,2.08413
87.20520,75.30430,2.07099
87.40520,75.30430,2.05887
87.60580,75.30430,2.04765
87.80570,75.30430,2.03746
88.00550,75.30430,2.02841
88.20550,75.30430,2.02029
88.40530,75.30430,2.01326
88.60540,75.30430,2.00724
88.80540,75.30430,2.00224
89.00530,75.30430,1.99833
89.20530,75.30430,1.99546
89.40520,75.30430,1.99364
89.40500,75.30430,1.99365
89.60580,75.30430,1.99288
89.80590,75.30430,1.99322
90.00590,75.30430,1.99463
90.20610,75.30430,1.99708
90.40620,75.30430,2.00056
90.60610,75.30430,2.00506
90.80480,75.30430,2.01058
91.00600,75.30430,2.01722
91.20490,75.30430,2.02478
91.40490,75.30430,2.03337
91.60490,75.30430,2.04297
91.80470,75.30430,2.05355
92.00500,75.30430,2.06514
92.20500,75.30430,2.07766
92.40510,75.30430,2.09108
92.60500,75.30430,2.10544
92.80500,75.30430,2.12070
93.00500,75.30430,2.13679
93.20500,75.30430,2.15376
93.40500,75.30430,2.17153
93.60500,75.30430,2.19018
93.80500,75.30430,2.20944
94.00500,75.30430,2.22959
94.20500,75.30430,2.25046
94.40500,75.30430,2.27192
94.60500,75.30430,2.29406
94.80500,75.30430,2.31686
95.00500,75.30430,2.34017
95.20500,75.30430,2.36409
95.40510,75.30430,2.38852
95.60510,75.30430,2.41338
95.80510,75.30430,2.43863
96.00510,75.30430,2.46433
96.20510,75.30430,2.49033
96.40510,75.30430,2.51657
96.60510,75.30430,2.54314
96.80500,75.30430,2.56980
97.00510,75.30430,2.59664
97.20510,75.30430,2.62352
97.40510,75.30430,2.65048
97.60510,75.30430,2.67740
97.80510,75.30430,2.70416
98.00510,75.30430,2.73070
98.20530,75.30430,2.75711
98.40520,75.30430,2.78317
98.60520,75.30430,2.80872
98.80520,75.30430,2.83391
99.00520,75.30430,2.85859
99.20520,75.30430,2.88243
99.40520,75.30430,2.90565
99.60530,75.30430,2.92798
99.80530,75.30430,2.94938
100.00530,75.30430,2.96976
100.20530,75.30430,2.98898
100.40520,75.30430,3.00682
100.60530,75.30430,3.02336
100.80530,75.30430,3.03820
101.00510,75.30430,3.05125
101.20550,75.30430,3.06250
101.40590,75.30430,3.07178
101.60520,75.30430,3.07891
101.80530,75.30430,3.08368
102.00650,75.30430,3.08578
102.20610,75.30430,3.08506
102.40510,75.30430,3.08148
102.60550,75.30430,3.07458
102.80550,75.30430,3.06415
103.00550,75.30430,3.05001
103.20560,75.30430,3.03180
75.60510,75.50430,3.17127
75.80490,75.50430,3.19012
76.00530,75.50430,3.20202
76.20550,75.50430,3.21139
76.40390,75.50430,3.21736
76.60430,75.50430,3.22023
76.80390,75.50430,3.21999
77.00520,75.50430,3.21683
77.20510,75.50430,3.21096
77.40580,75.50430,3.20265
77.60530,75.50430,3.19200
77.80490,75.50430,3.17940
78.00490,75.50430,3.16469
78.20500,75.50430,3.14825
78.40500,75.50430,3.13015
78.60500,75.50430,3.11047
78.80490,75.50430,3.08945
79.00510,75.50430,3.06720
79.20510,75.50430,3.04383
79.40510,75.50430,3.01943
79.60520,75.50430,2.99415
79.80520,75.50430,2.96800
80.00510,75.50430,2.94125
80.20520,75.50430,2.91390
80.40510,75.50430,2.88592
80.60510,75.50430,2.85750
80.80510,75.50430,2.82873
81.00510,75.50430,2.79973
81.20520,75.50430,2.77050
81.40520,75.50430,2.74112
81.60520,75.50430,2.71166
81.80520,75.50430,2.68216
82.00520,75.50430,2.65275
82.20520,75.50430,2.62341
82.40510,75.50430,2.59426
82.60510,75.50430,2.56532
82.80520,75.50430,2.53661
83.00510,75.50430,2.50831
83.20520,75.50430,2.48023
83.40520,75.50430,2.45268
83.60520,75.50430,2.42556
83.80520,75.50430,2.39894
84.00520,75.50430,2.37285
84.20520,75.50430,2.34728
84.40520,75.50430,2.32237
84.60520,75.50430,2.29814
84.80510,75.50430,2.27459
85.00510,75.50430,2.25180
85.20520,75.50430,2.22956
85.40510,75.50430,2.20831
85.60520,75.50430,2.18772
85.80520,75.50430,2.16807
86.00510,75.50430,2.14920
86.20510,75.50430,2.13126
86.40520,75.50430,2.11413
86.60510,75.50430,2.09801
86.80510,75.50430,2.08275
87.00510,75.50430,2.06849
87.20510,75.50430,2.05526
87.40510,75.50430,2.04290
87.60510,75.50430,2.03164
87.80560,75.50430,2.02133
88.00550,75.50430,2.01212
88.20540,75.50430,2.00396
88.40540,75.50430,1.99678
88.60540,75.50430,1.99067
88.80540,75.50430,1.98568
89.00530,75.50430,1.98172
89.20540,75.50430,1.97885
89.40520,75.50430,1.97702
89.40510,75.50430,1.97706
89.60610,75.50430,1.97631
89.80590,75.50430,1.97660
90.00600,75.50430,1.97802
90.20600,75.50430,1.98048
90.40620,75.50430,1.98407
90.60620,75.50430,1.98866
90.80480,75.50430,1.99425
91.00600,75.50430,2.00099
91.20480,75.50430,2.00866
91.40490,75.50430,2.01738
91.60450,75.50430,2.02710
91.80470,75.50430,2.03782
92.00510,75.50430,2.04956
92.20500,75.50430,2.06229
92.40500,75.50430,2.07591
92.60500,75.50430,2.09048
92.80510,75.50430,2.10592
93.00500,75.50430,2.12230
93.20500,75.50430,2.13951
93.40500,75.50430,2.15752
93.60500,75.50430,2.17640
93.80500,75.50430,2.19602
94.00500,75.50430,2.21641
94.20500,75.50430,2.23752
94.40500,75.50430,2.25937
94.60500,75.50430,2.28181
94.80500,75.50430,2.30491
95.00500,75.50430,2.32858
95.20500,75.50430,2.35281
95.40510,75.50430,2.37754
95.60510,75.50430,2.40281
95.80510,75.50430,2.42845
96.00510,75.50430,2.45450
96.20510,75.50430,2.48092
96.40510,75.50430,2.50757
96.60510,75.50430,2.53452
96.80500,75.50430,2.56157
97.00500,75.50430,2.58892
97.20510,75.50430,2.61621
97.40510,75.50430,2.64359
97.60510,75.50430,2.67094
97.80510,75.50430,2.69810
98.00510,75.50430,2.72524
98.20530,75.50430,2.75195
98.40520,75.50430,2.77840
98.60520,75.50430,2.80444
98.80520,75.50430,2.83008
99.00520,75.50430,2.85521
99.20520,75.50430,2.87953
99.40520,75.50430,2.90318
99.60530,75.50430,2.92599
99.80520,75.50430,2.94778
100.00530,75.50430,2.96861
100.20530,75.50430,2.98817
100.40520,75.50430,3.00648
100.60520,75.50430,3.02337
100.80530,75.50430,3.03861
101.00530,75.50430,3.05206
101.20540,75.50430,3.06378
101.40460,75.50430,3.07344
101.60630,75.50430,3.08092
101.80520,75.50430,3.08601
102.00530,75.50430,3.08852
102.20580,75.50430,3.08821
102.40510,75.50430,3.08501
102.60540,75.50430,3.07845
102.80560,75.50430,3.06832
103.00560,75.50430,3.05456
103.20560,75.50430,3.03664
75.60510,75.70430,3.17669
75.80520,75.70430,3.19526
76.00530,75.70430,3.20685
76.20550,75.70430,3.21578
76.40510,75.70430,3.22144
76.60380,75.70430,3.22385
76.80480,75.70430,3.22325
77.00530,75.70430,3.21968
77.20390,75.70430,3.21350
77.40500,75.70430,3.20475
77.60510,75.70430,3.19366
77.80490,75.70430,3.18062
78.00500,75.70430,3.16547
78.20500,75.70430,3.14858
78.40500,75.70430,3.13002
78.60490,75.70430,3.10993
78.80490,75.70430,3.08850
79.00510,75.70430,3.06581
79.20510,75.70430,3.04200
79.40510,75.70430,3.01721
79.60510,75.70430,2.99145
79.80520,75.70430,2.96493
80.00510,75.70430,2.93761
80.20520,75.70430,2.90983
80.40510,75.70430,2.88141
80.60510,75.70430,2.85259
80.80510,75.70430,2.82344
81.00510,75.70430,2.79394
81.20520,75.70430,2.76430
81.40520,75.70430,2.73443
81.60520,75.70430,2.70454
81.80520,75.70430,2.67461
82.00520,75.70430,2.64477
82.20520,75.70430,2.61508
82.40510,75.70430,2.58548
82.60510,75.70430,2.55617
82.80520,75.70430,2.52710
83.00510,75.70430,2.49836
83.20520,75.70430,2.46993
83.40520,75.70430,2.44198
83.60520,75.70430,2.41446
83.80520,75.70430,2.38754
84.00520,75.70430,2.36111
84.20520,75.70430,2.33527
84.40510,75.70430,2.31003
84.60520,75.70430,2.28542
84.80510,75.70430,2.26152
85.00510,75.70430,2.23849
85.20510,75.70430,2.21604
85.40510,75.70430,2.19440
85.60520,75.70430,2.17369
85.80520,75.70430,2.15366
86.00510,75.70430,2.13460
86.20510,75.70430,2.11640
86.40510,75.70430,2.09908
86.60510,75.70430,2.08277
86.80510,75.70430,2.06733
87.00510,75.70430,2.05293
87.20510,75.70430,2.03949
87.40520,75.70430,2.02706
87.60570,75.70430,2.01554
87.80560,75.70430,2.00521
88.00550,75.70430,1.99587
88.20540,75.70430,1.98762
88.40530,75.70430,1.98041
88.60530,75.70430,1.97421
88.80530,75.70430,1.96916
89.00530,75.70430,1.96518
89.20540,75.70430,1.96225
89.40520,75.70430,1.96041
89.40500,75.70430,1.96042
89.60570,75.70430,1.95965
89.80590,75.70430,1.95999
90.00620,75.70430,1.96150
90.20600,75.70430,1.96398
90.40630,75.70430,1.96764
90.60630,75.70430,1.97227
90.80490,75.70430,1.97795
91.00610,75.70430,1.98480
91.20490,75.70430,1.99256
91.40490,75.70430,2.00141
91.60480,75.70430,2.01131
91.80490,75.70430,2.02218
92.00500,75.70430,2.03412
92.20510,75.70430,2.04697
92.40520,75.70430,2.06082
92.60510,75.70430,2.07555
92.80510,75.70430,2.09123
93.00500,75.70430,2.10781
93.20510,75.70430,2.12527
93.40510,75.70430,2.14358
93.60510,75.70430,2.16273
93.80500,75.70430,2.18258
94.00510,75.70430,2.20328
94.20500,75.70430,2.22470
94.40510,75.70430,2.24683
94.60510,75.70430,2.26963
94.80510,75.70430,2.29304
95.00510,75.70430,2.31708
95.20510,75.70430,2.34163
95.40510,75.70430,2.36676
95.60520,75.70430,2.39240
95.80520,75.70430,2.41840
96.00520,75.70430,2.44485
96.20520,75.70430,2.47166
96.40520,75.70430,2.49871
96.60520,75.70430,2.52602
96.80510,75.70430,2.55356
97.00510,75.70430,2.58126
97.20520,75.70430,2.60902
97.40520,75.70430,2.63679
97.60520,75.70430,2.66453
97.80520,75.70430,2.69215
98.00520,75.70430,2.71969
98.20530,75.70430,2.74695
98.40530,75.70430,2.77382
98.60530,75.70430,2.80047
98.80530,75.70430,2.82641
99.00530,75.70430,2.85193
99.20530,75.70430,2.87675
99.40530,75.70430,2.90080
99.60530,75.70430,2.92413
99.80530,75.70430,2.94633
100.00530,75.70430,2.96758
100.20540,75.70430,2.98761
100.40530,75.70430,3.00634
100.60540,75.70430,3.02368
100.80540,75.70430,3.03944
101.00540,75.70430,3.05315
101.20520,75.70430,3.06534
101.40470,75.70430,3.07546
101.60630,75.70430,3.08327
101.80610,75.70430,3.08868
102.00620,75.70430,3.09158
102.20600,75.70430,3.09172
102.40520,75.70430,3.08885
102.60510,75.70430,3.08268
102.80540,75.70430,3.07299
103.00560,75.70430,3.05949
103.20570,75.70430,3.04191
75.60520,75.90430,3.18258
75.80540,75.90430,3.20095
76.00530,75.90430,3.21207
76.20550,75.90430,3.22064
76.40580,75.90430,3.22590
76.60460,75.90430,3.22795
76.80490,75.90430,3.22691
77.00540,75.90430,3.22293
77.20400,75.90430,3.21633
77.40520,75.90430,3.20710
77.60510,75.90430,3.19568
77.80500,75.90430,3.18214
78.00510,75.90430,3.16659
78.20500,75.90430,3.14925
78.40500,75.90430,3.13020
78.60500,75.90430,3.10969
78.80500,75.90430,3.08786
79.00510,75.90430,3.06471
79.20520,75.90430,3.04042
79.40520,75.90430,3.01514
79.60520,75.90430,2.98899
79.80530,75.90430,2.96197
80.00520,75.90430,2.93429
80.20520,75.90430,2.90599
80.40520,75.90430,2.87716
80.60510,75.90430,2.84787
80.80510,75.90430,2.81823
81.00520,75.90430,2.78833
81.20520,75.90430,2.75819
81.40520,75.90430,2.72792
81.60530,75.90430,2.69759
81.80520,75.90430,2.66728
82.00530,75.90430,2.63696
82.20530,75.90430,2.60685
82.40520,75.90430,2.57688
82.60520,75.90430,2.54715
82.80520,75.90430,2.51766
83.00520,75.90430,2.48851
83.20530,75.90430,2.45976
83.40530,75.90430,2.43142
83.60530,75.90430,2.40360
83.80530,75.90430,2.37625
84.00530,75.90430,2.34945
84.20530,75.90430,2.32327
84.40520,75.90430,2.29774
84.60520,75.90430,2.27290
84.80520,75.90430,2.24863
85.00520,75.90430,2.22516
85.20520,75.90430,2.20258
85.40520,75.90430,2.18057
85.60520,75.90430,2.15961
85.80520,75.90430,2.13937
86.00520,75.90430,2.12003
86.20520,75.90430,2.10161
86.40520,75.90430,2.08413
86.60520,75.90430,2.06763
86.80510,75.90430,2.05200
87.00520,75.90430,2.03740
87.20540,75.90430,2.02377
87.40530,75.90430,2.01123
87.60520,75.90430,1.99964
87.80570,75.90430,1.98911
88.00570,75.90430,1.97965
88.20570,75.90430,1.97133
88.40540,75.90430,1.96406
88.60530,75.90430,1.95781
88.80540,75.90430,1.95267
89.00390,75.90430,1.94863
89.20410,75.90430,1.94569
89.40520,75.90430,1.94389
89.40500,75.90430,1.94388
89.60580,75.90430,1.94311
89.80590,75.90430,1.94350
90.00600,75.90430,1.94498
90.20630,75.90430,1.94758
90.40630,75.90430,1.95126
90.60470,75.90430,1.95558
90.80490,75.90430,1.96172
91.00490,75.90430,1.96860
91.20500,75.90430,1.97654
91.40490,75.90430,1.98550
91.60450,75.90430,1.99557
91.80530,75.90430,2.00663
92.00500,75.90430,2.01871
92.20520,75.90430,2.03170
92.40510,75.90430,2.04577
92.60510,75.90430,2.06072
92.80500,75.90430,2.07661
93.00500,75.90430,2.09343
93.20500,75.90430,2.11113
93.40510,75.90430,2.12971
93.60510,75.90430,2.14904
93.80510,75.90430,2.16921
94.00510,75.90430,2.19023
94.20500,75.90430,2.21194
94.40510,75.90430,2.23437
94.60510,75.90430,2.25749
94.80510,75.90430,2.28123
95.00510,75.90430,2.30562
95.20510,75.90430,2.33056
95.40510,75.90430,2.35605
95.60510,75.90430,2.38203
95.80520,75.90430,2.40844
96.00520,75.90430,2.43522
96.20520,75.90430,2.46245
96.40520,75.90430,2.48988
96.60520,75.90430,2.51768
96.80510,75.90430,2.54569
97.00510,75.90430,2.57373
97.20510,75.90430,2.60192
97.40520,75.90430,2.63018
97.60520,75.90430,2.65837
97.80520,75.90430,2.68645
98.00520,75.90430,2.71439
98.20530,75.90430,2.74204
98.40530,75.90430,2.76943
98.60530,75.90430,2.79640
98.80530,75.90430,2.82294
99.00530,75.90430,2.84885
99.20530,75.90430,2.87412
99.40530,75.90430,2.89868
99.60530,75.90430,2.92241
99.80530,75.90430,2.94518
100.00530,75.90430,2.96678
100.20530,75.90430,2.98732
100.40530,75.90430,3.00649
100.60530,75.90430,3.02423
100.80530,75.90430,3.04041
101.00540,75.90430,3.05465
101.20520,75.90430,3.06717
101.40480,75.90430,3.07767
101.60620,75.90430,3.08595
101.80650,75.90430,3.09184
102.00630,75.90430,3.09510
102.20630,75.90430,3.09562
102.40530,75.90430,3.09303
102.60510,75.90430,3.08730
102.80560,75.90430,3.07789
103.00560,75.90430,3.06482
103.20570,75.90430,3.04763
75.60520,76.10430,3.18898
75.80510,76.10430,3.20706
76.00530,76.10430,3.21778
76.20530,76.10430,3.22595
76.40520,76.10430,3.23081
76.60430,76.10430,3.23245
76.80540,76.10430,3.23097
77.00550,76.10430,3.22656
77.20580,76.10430,3.21944
77.40530,76.10430,3.20989
77.60490,76.10430,3.19805
77.80490,76.10430,3.18402
78.00510,76.10430,3.16796
78.20500,76.10430,3.15023
78.40500,76.10430,3.13072
78.60500,76.10430,3.10978
78.80500,76.10430,3.08744
79.00510,76.10430,3.06383
79.20520,76.10430,3.03910
79.40520,76.10430,3.01335
79.60520,76.10430,2.98672
79.80520,76.10430,2.95931
80.00520,76.10430,2.93109
80.20520,76.10430,2.90234
80.40520,76.10430,2.87303
80.60520,76.10430,2.84330
80.80510,76.10430,2.81339
81.00520,76.10430,2.78287
81.20520,76.10430,2.75226
81.40520,76.10430,2.72160
81.60520,76.10430,2.69076
81.80520,76.10430,2.66007
82.00520,76.10430,2.62932
82.20530,76.10430,2.59875
82.40520,76.10430,2.56837
82.60510,76.10430,2.53822
82.80520,76.10430,2.50835
83.00520,76.10430,2.47881
83.20520,76.10430,2.44970
83.40530,76.10430,2.42098
83.60530,76.10430,2.39274
83.80520,76.10430,2.36504
84.00530,76.10430,2.33791
84.20520,76.10430,2.31138
84.40520,76.10430,2.28551
84.60520,76.10430,2.26032
84.80520,76.10430,2.23590
85.00520,76.10430,2.21201
85.20520,76.10430,2.18918
85.40520,76.10430,2.16690
85.60520,76.10430,2.14560
85.80520,76.10430,2.12516
86.00520,76.10430,2.10560
86.20520,76.10430,2.08696
86.40520,76.10430,2.06928
86.60520,76.10430,2.05251
86.80510,76.10430,2.03676
87.00520,76.10430,2.02192
87.20520,76.10430,2.00819
87.40530,76.10430,1.99542
87.60520,76.10430,1.98381
87.80580,76.10430,1.97312
88.00580,76.10430,1.96356
88.20550,76.10430,1.95515
88.40540,76.10430,1.94778
88.60540,76.10430,1.94144
88.80540,76.10430,1.93629
89.00550,76.10430,1.93220
89.20540,76.10430,1.92927
89.40520,76.10430,1.92737
89.40500,76.10430,1.92741
89.60610,76.10430,1.92670
89.80570,76.10430,1.92705
90.00570,76.10430,1.92856
90.20610,76.10430,1.93118
90.40620,76.10430,1.93492
90.60620,76.10430,1.93973
90.80480,76.10430,1.94560
91.00480,76.10430,1.95258
91.20490,76.10430,1.96061
91.40480,76.10430,1.96974
91.60470,76.10430,1.97990
91.80520,76.10430,1.99110
92.00510,76.10430,2.00337
92.20490,76.10430,2.01660
92.40510,76.10430,2.03080
92.60500,76.10430,2.04599
92.80500,76.10430,2.06207
93.00490,76.10430,2.07915
93.20500,76.10430,2.09711
93.40500,76.10430,2.11589
93.60490,76.10430,2.13554
93.80500,76.10430,2.15600
94.00500,76.10430,2.17727
94.20500,76.10430,2.19932
94.40500,76.10430,2.22205
94.60500,76.10430,2.24549
94.80500,76.10430,2.26958
95.00500,76.10430,2.29432
95.20500,76.10430,2.31965
95.40500,76.10430,2.34550
95.60510,76.10430,2.37183
95.80510,76.10430,2.39864
96.00510,76.10430,2.42591
96.20510,76.10430,2.45346
96.40510,76.10430,2.48137
96.60510,76.10430,2.50952
96.80500,76.10430,2.53792
97.00500,76.10430,2.56647
97.20510,76.10430,2.59508
97.40510,76.10430,2.62376
97.60510,76.10430,2.65238
97.80510,76.10430,2.68091
98.00510,76.10430,2.70930
98.20520,76.10430,2.73744
98.40520,76.10430,2.76518
98.60520,76.10430,2.79269
98.80520,76.10430,2.81963
99.00520,76.10430,2.84609
99.20520,76.10430,2.87186
99.40520,76.10430,2.89656
99.60520,76.10430,2.92104
99.80520,76.10430,2.94427
100.00530,76.10430,2.96642
100.20530,76.10430,2.98728
100.40520,76.10430,3.00693
100.60530,76.10430,3.02506
100.80520,76.10430,3.04166
101.00530,76.10430,3.05647
101.20530,76.10430,3.06939
